ClusterID,Classification,Waveform Duration (μs),Mean Firing Rate (Hz),Mean Autocorrelation
30,Pyramidal Neuron,600.0,1.6718828373965815,21.93690791409074
31,Pyramidal Neuron,866.6666666666666,2.043686669812301,12.10176022376639
34,Pyramidal Neuron,633.3333333333333,0.7720813536352987,18.59281424281138
35,Other,300.0,3.0493181067578723,21.25785941800422
36,Pyramidal Neuron,700.0,2.030684233884527,16.302641056422956
37,Pyramidal Neuron,633.3333333333333,0.5615735618426005,20.582478632482275
38,Pyramidal Neuron,733.3333333333334,2.0410532650674353,13.878458326971554
39,Other,266.6666666666667,3.3478803697070156,20.394549249199972
41,Other,466.6666666666667,1.81902432751595,23.345186016077992
75,Other,233.33333333333334,12.55228830419869,14.395338382604494
126,Pyramidal Neuron,666.6666666666666,1.4356993493414434,17.717609626289725
128,Other,266.6666666666667,3.0033981115192776,20.19200320100586
130,Other,500.0,2.0777563436990003,21.790175238817937
172,Pyramidal Neuron,700.0,0.5551546377769905,13.928236184705398
0,Other,300.0,4.973184860678786,15.034609680096672
1,Pyramidal Neuron,833.3333333333334,0.989172657290161,15.162842321145027
5,Pyramidal Neuron,733.3333333333334,2.303406212774676,15.572777651256276
6,Pyramidal Neuron,700.0,3.383431333762702,15.062825801909854
7,Pyramidal Neuron,766.6666666666667,1.2574507656733493,12.19594853069155
8,Other,266.6666666666667,10.674670721109479,14.08582108790913
9,Pyramidal Neuron,566.6666666666667,1.584980480816015,19.642226984549445
10,Pyramidal Neuron,666.6666666666666,2.0887837260681255,15.851070172302268
11,Pyramidal Neuron,666.6666666666666,0.09167540268063555,18.698659966497186
12,Pyramidal Neuron,766.6666666666667,2.5994996587755077,14.874975090797221
13,Other,300.0,9.279459969720346,16.682148972602615
14,Pyramidal Neuron,700.0,0.5403417360871212,16.531216272313625
17,Pyramidal Neuron,633.3333333333333,0.17084213282315924,14.793311758367134
18,Other,333.3333333333333,4.133293334863197,16.19677362791564
87,Pyramidal Neuron,666.6666666666666,0.9381504403583889,16.005092158700524
91,Pyramidal Neuron,666.6666666666666,2.422238601886739,16.814470751252315
94,Other,433.3333333333333,8.793596794292633,17.293878993497522
97,Pyramidal Neuron,700.0,0.030284154565955013,13.877777777755304
98,Pyramidal Neuron,700.0,3.378658287662633,14.79199683525308
100,Pyramidal Neuron,533.3333333333334,7.414680234762355,17.308220861518034
101,Pyramidal Neuron,633.3333333333333,1.2507026660146312,12.586981249443582
102,Pyramidal Neuron,1000.0,0.13989962707098783,14.536529680381822
116,Pyramidal Neuron,666.6666666666666,0.5238829564317109,16.89694429893334
117,Pyramidal Neuron,766.6666666666667,1.5207912401599146,14.991013408167147
118,Pyramidal Neuron,733.3333333333334,1.9189291200242906,13.638038833147704
119,Pyramidal Neuron,800.0,0.3579784575051747,14.600503959682225
120,Other,300.0,10.255794778879286,15.858104123206727
122,Pyramidal Neuron,800.0,0.0650121796388708,17.543715847001387
123,Pyramidal Neuron,700.0,0.060732896928464127,15.671538461540774
160,Pyramidal Neuron,666.6666666666666,0.5261871855834683,16.20653961134966
180,Pyramidal Neuron,666.6666666666666,0.1928968975614091,13.16495287060113
183,Pyramidal Neuron,700.0,0.568650837094427,12.629354756437088
193,Pyramidal Neuron,766.6666666666667,0.13973503927443373,15.323931623897884
196,Pyramidal Neuron,733.3333333333334,0.26334047448656533,12.71134889752949
198,Pyramidal Neuron,766.6666666666667,0.44257658493398383,14.611691136472697
199,Pyramidal Neuron,633.3333333333333,0.6241169245331598,12.98860164511875
200,Pyramidal Neuron,666.6666666666666,0.39879623105059236,13.895762483132797
21,Other,300.0,14.125912227052472,15.3943436549418
23,Pyramidal Neuron,1100.0,6.086292128774187,17.711938304350635
24,Non-somatic,633.3333333333333,1.6768204712932047,14.946796407186197
25,Other,233.33333333333334,13.645645036707599,14.99860280084972
26,Non-somatic,666.6666666666666,1.448043434083001,15.299854439594801
27,Other,200.0,13.352678758841295,15.057218802462243
28,Non-somatic,833.3333333333334,2.6796539156973562,18.028523936173436
51,Pyramidal Neuron,666.6666666666666,6.973091176607696,14.32925377775953
52,Pyramidal Neuron,700.0,1.2166329921279317,15.329567642956754
55,Pyramidal Neuron,666.6666666666666,2.947109085097774,14.243687213412924
57,Pyramidal Neuron,700.0,0.31436269141833734,19.7500503524704
59,Other,233.33333333333334,10.152598230439864,21.98053285931048
60,Pyramidal Neuron,700.0,4.448643553060859,14.894548830301694
197,Pyramidal Neuron,633.3333333333333,1.3575201459782442,12.479964539006334
