Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs
2082.224,2082.2332,2082.2584,2082.2464,4.9168267250061035,0.0344,"[2082.2249333333334, 2082.2259, 2082.226866666667, 2082.227733333333, 2082.2291, 2082.2291666666665, 2082.2302, 2082.2318, 2082.2319666666667, 2082.232233333333, 2082.2344333333335, 2082.2358, 2082.236266666667, 2082.2363, 2082.2363, 2082.238966666667, 2082.2391666666667, 2082.2422, 2082.2426, 2082.2462, 2082.25, 2082.2536666666665, 2082.2546, 2082.2549, 2082.2562333333335, 2082.2572333333333]","[168, 183, 223, 56, 207, 183, 77, 56, 228, 178, 228, 77, 183, 166, 119, 228, 183, 228, 77, 56, 183, 228, 56, 29, 183, 228]"
2085.266,2085.2996,2085.3232,2085.298,10.239727973937988,0.0572,"[2085.268566666666, 2085.2689, 2085.2705333333333, 2085.2754666666665, 2085.2759666666666, 2085.276, 2085.2769, 2085.2772333333332, 2085.2815333333333, 2085.2819666666664, 2085.2843333333335, 2085.2851666666666, 2085.2855, 2085.2865, 2085.2871333333333, 2085.2878666666666, 2085.2883333333334, 2085.2904, 2085.290466666667, 2085.2928333333334, 2085.2935666666667, 2085.293633333333, 2085.2938, 2085.2953, 2085.2953333333335, 2085.2959333333333, 2085.296566666667, 2085.2971333333335, 2085.2972666666665, 2085.2984333333334, 2085.2986333333333, 2085.2999666666665, 2085.300166666667, 2085.300333333333, 2085.3008333333332, 2085.3011, 2085.3039, 2085.3042333333333, 2085.3047, 2085.305, 2085.3098, 2085.31, 2085.3103, 2085.3117333333334, 2085.3122, 2085.3126333333335, 2085.3129, 2085.3183, 2085.3195666666666, 2085.3209666666667, 2085.3219, 2085.322166666667, 2085.3227]","[183, 77, 178, 183, 56, 166, 77, 15, 56, 183, 56, 15, 178, 166, 56, 207, 183, 56, 183, 183, 77, 207, 168, 166, 183, 207, 257, 183, 77, 257, 166, 207, 168, 77, 15, 178, 257, 131, 183, 15, 251, 190, 183, 15, 29, 207, 77, 56, 15, 257, 168, 77, 131]"
2089.0116,2089.0312,2089.04,2089.0292,5.041473865509033,0.0284,"[2089.0142333333333, 2089.014866666667, 2089.017666666666, 2089.0180666666665, 2089.0185333333334, 2089.0196, 2089.0209333333332, 2089.022, 2089.022066666667, 2089.0261666666665, 2089.0264333333334, 2089.0304333333333, 2089.0306, 2089.0326333333333, 2089.0345, 2089.0345, 2089.0354]","[131, 183, 56, 257, 142, 131, 257, 56, 77, 77, 183, 166, 77, 142, 183, 257, 77]"
2090.7896,2090.8172,2090.8308,2090.804,6.55059814453125,0.0412,"[2090.7912, 2090.7926666666667, 2090.793, 2090.7964666666667, 2090.7981666666665, 2090.7984333333334, 2090.7985, 2090.799233333333, 2090.801966666667, 2090.8036333333334, 2090.8040333333333, 2090.8042666666665, 2090.8043333333335, 2090.805733333333, 2090.8059, 2090.8061, 2090.8084, 2090.8088, 2090.810233333333, 2090.8105666666665, 2090.8107333333332, 2090.8119333333334, 2090.8126666666667, 2090.812733333333, 2090.814066666667, 2090.818133333333, 2090.819466666667, 2090.8199666666665, 2090.82, 2090.820166666667, 2090.820166666667, 2090.820833333333, 2090.8224666666665, 2090.8233, 2090.8244, 2090.825966666667, 2090.8266, 2090.826633333333, 2090.8288, 2090.8307333333332]","[257, 183, 77, 56, 183, 77, 15, 29, 183, 168, 56, 166, 77, 15, 168, 183, 257, 77, 178, 166, 183, 15, 56, 29, 223, 56, 77, 15, 190, 207, 164, 56, 257, 207, 77, 166, 56, 183, 207, 56]"
2093.4952,2093.508,2093.5204,2093.508,5.412312030792236,0.0252,"[2093.4955, 2093.4965, 2093.497766666667, 2093.498666666667, 2093.5020666666665, 2093.5022, 2093.5043, 2093.5075, 2093.5083666666665, 2093.5104666666666, 2093.5117666666665, 2093.5117666666665, 2093.5123, 2093.5145, 2093.5145333333335, 2093.5151666666666, 2093.5155666666665, 2093.5162666666665, 2093.5176333333334, 2093.5185, 2093.519]","[77, 89, 15, 183, 77, 207, 15, 144, 183, 188, 15, 257, 223, 188, 56, 183, 178, 142, 183, 188, 56]"
2097.9,2097.926,2097.9376,2097.9244,4.369153022766113,0.0376,"[2097.9031666666665, 2097.9057, 2097.906266666667, 2097.906466666667, 2097.9075, 2097.9092333333333, 2097.9104333333335, 2097.911833333333, 2097.912733333333, 2097.9143, 2097.914433333334, 2097.9176333333335, 2097.9192666666668, 2097.921566666667, 2097.9220333333333, 2097.9239333333335, 2097.924366666666, 2097.9249666666665, 2097.925166666667, 2097.9264333333335, 2097.9281666666666, 2097.931, 2097.9321666666665, 2097.9326, 2097.9329]","[77, 56, 131, 15, 29, 15, 119, 77, 166, 15, 56, 56, 77, 15, 119, 257, 56, 183, 77, 15, 257, 183, 15, 77, 56]"
2098.0184,2098.0304,2098.0404,2098.0328,5.993284225463867,0.022,"[2098.0185, 2098.0190333333335, 2098.0205666666666, 2098.0208666666667, 2098.021, 2098.021266666666, 2098.0228666666667, 2098.023166666667, 2098.0247, 2098.0248333333334, 2098.025666666667, 2098.0266333333334, 2098.0271, 2098.0272333333332, 2098.027566666666, 2098.0279, 2098.0289666666667, 2098.031233333333, 2098.0338333333334, 2098.035066666667, 2098.0361, 2098.0361333333335, 2098.0362333333333, 2098.0368]","[207, 77, 183, 190, 42, 15, 77, 257, 178, 257, 56, 223, 257, 77, 15, 190, 207, 179, 183, 77, 183, 56, 15, 166]"
2099.0696,2099.0772,2099.0936,2099.0756,4.313920021057129,0.024,"[2099.070133333333, 2099.071233333333, 2099.071266666667, 2099.0714666666668, 2099.071966666667, 2099.0738666666666, 2099.0741, 2099.0758333333333, 2099.0769666666665, 2099.0774, 2099.078233333333, 2099.0819333333334, 2099.0824333333335, 2099.082933333333, 2099.0834, 2099.0843333333332, 2099.088566666667, 2099.0895333333333, 2099.0906333333332, 2099.091866666666]","[15, 189, 207, 56, 77, 183, 56, 89, 183, 178, 77, 183, 178, 77, 56, 166, 257, 15, 77, 56]"
2101.3828,2101.408,2101.4136,2101.4096,3.0543205738067627,0.0308,"[2101.3840333333333, 2101.3848333333335, 2101.3890666666666, 2101.3934, 2101.3937666666666, 2101.395233333333, 2101.3982666666666, 2101.3984333333333, 2101.4060666666664, 2101.4073333333336, 2101.4093666666668, 2101.4104666666667, 2101.4121, 2101.4129]","[166, 77, 134, 17, 183, 56, 77, 56, 77, 17, 131, 257, 56, 29]"
2102.4412,2102.4532,2102.4668,2102.4548,6.122591972351074,0.0256,"[2102.441333333333, 2102.4416666666666, 2102.4421666666667, 2102.442666666667, 2102.4446, 2102.4448666666667, 2102.447033333334, 2102.448066666667, 2102.4492333333333, 2102.451466666667, 2102.4535, 2102.4548666666665, 2102.455, 2102.4551, 2102.4553666666666, 2102.4556333333335, 2102.4558333333334, 2102.4561, 2102.4574666666667, 2102.4575333333332, 2102.4576333333334, 2102.4612666666667, 2102.4620333333332, 2102.4629666666665, 2102.4635333333335, 2102.464233333333, 2102.4663333333333]","[77, 183, 257, 166, 15, 142, 77, 56, 189, 77, 178, 142, 243, 257, 228, 166, 56, 15, 77, 190, 257, 178, 56, 166, 15, 142, 142]"
