ClusterID,Classification,Waveform Duration (μs),Mean Firing Rate (Hz),Mean Autocorrelation
82,Non-somatic,666.6666666666666,2.412270467243591,14.439039631640822
98,Pyramidal Neuron,1100.0,0.19704251354700422,18.800387596874504
101,Pyramidal Neuron,666.6666666666666,0.21454629013112894,15.826344086038963
105,Pyramidal Neuron,700.0,1.3612937103425011,10.94174618843992
178,Other,200.0,10.381239838093181,20.838085629920833
179,Pyramidal Neuron,700.0,0.5378660490350331,14.349689440997771
181,Pyramidal Neuron,666.6666666666666,2.4022683091955197,12.881896440128221
182,Pyramidal Neuron,766.6666666666667,6.858729827513678,17.874367366487927
183,FSI,200.0,31.39877454450536,17.62494269977269
184,Pyramidal Neuron,633.3333333333333,0.9294505366170237,11.285158150849773
186,Pyramidal Neuron,666.6666666666666,1.8919081947926826,14.095161470553998
187,Other,300.0,8.876665213712059,21.561039068994223
188,Non-somatic,500.0,1.169002221868331,15.90301155115446
189,Pyramidal Neuron,633.3333333333333,2.921630365841621,28.54757585236079
190,Other,200.0,29.595885556340512,14.13797993808553
246,Non-somatic,600.0,2.073697417316378,14.796705882354813
260,Other,300.0,0.04976073628915462,19.844444444402143
262,Pyramidal Neuron,766.6666666666667,0.1125242780408019,12.580434782604321
265,Pyramidal Neuron,633.3333333333333,0.06851478262928827,23.26250000004393
270,Pyramidal Neuron,666.6666666666666,0.0790170485797631,14.98850574710261
6,Pyramidal Neuron,966.6666666666666,0.08001726438457024,10.654545454547753
9,Pyramidal Neuron,866.6666666666666,0.08826904477422905,12.319607843196804
10,Non-somatic,1000.0,0.0555119771667956,20.579166666564674
11,Pyramidal Neuron,1100.0,0.06301359570284906,14.817647058775412
14,Non-somatic,733.3333333333334,0.040758794045890466,12.622222222205437
16,Pyramidal Neuron,966.6666666666666,0.07101532214130608,17.300000000027975
17,Non-somatic,800.0,1.0844839863621285,12.295932502202326
21,Pyramidal Neuron,700.0,0.06876483658049004,13.733333333393162
24,Non-somatic,733.3333333333334,2.732339524781872,16.23922785246402
25,Pyramidal Neuron,833.3333333333334,0.6083812632739356,7.978468247481555
26,Pyramidal Neuron,733.3333333333334,1.206510314548598,14.825863151287754
28,Pyramidal Neuron,700.0,5.2431312487989645,14.582589720069281
29,Other,433.3333333333333,21.477383922672256,16.310485997258
30,Non-somatic,633.3333333333333,14.152303476167255,21.245550485182427
37,Pyramidal Neuron,666.6666666666666,2.7485930316099876,14.466316091954713
39,Pyramidal Neuron,666.6666666666666,2.5525507338677906,13.553692004619824
42,Pyramidal Neuron,666.6666666666666,0.466850726893727,12.780382122142086
43,Other,366.6666666666667,0.5578703651311756,20.121568627455247
44,Pyramidal Neuron,833.3333333333334,0.18804057130374005,12.688817204310645
46,Pyramidal Neuron,800.0,1.2680235865442364,12.086271046741356
47,Pyramidal Neuron,733.3333333333334,1.8078900671888838,17.586315552554836
48,Pyramidal Neuron,600.0,0.130778216478532,13.2885964912354
49,Pyramidal Neuron,700.0,0.12202632818646961,14.419607843135553
53,Pyramidal Neuron,666.6666666666666,0.7084028437546483,16.16675900276863
56,Other,333.3333333333333,29.48911251917735,16.13933445832847
58,Pyramidal Neuron,700.0,0.20654456369267193,18.11176470589343
59,Pyramidal Neuron,600.0,0.535615563474217,14.049428320134233
61,Pyramidal Neuron,700.0,6.433888164421851,14.878968144680584
65,Pyramidal Neuron,766.6666666666667,2.808856033849617,14.92351124289471
89,Pyramidal Neuron,900.0,0.982962082174205,20.161742424241094
139,Pyramidal Neuron,800.0,7.24906404533966,19.15054305137925
142,Pyramidal Neuron,733.3333333333334,2.1492137105793163,11.895978344933917
144,Pyramidal Neuron,833.3333333333334,0.6793965854152416,16.2554880108064
146,Pyramidal Neuron,633.3333333333333,0.625134878004455,12.455700528113889
149,Pyramidal Neuron,633.3333333333333,0.06876483658049004,11.163605442184652
152,Other,366.6666666666667,0.07476613140933282,8.29999999990605
153,Non-somatic,966.6666666666666,0.34382418290245026,11.026583592941305
164,Other,300.0,14.882461013676458,19.690058495104818
215,Pyramidal Neuron,700.0,1.6708605019303073,12.600595947553936
218,Pyramidal Neuron,766.6666666666667,0.5538695019119471,12.746678424457064
219,Pyramidal Neuron,733.3333333333334,1.358043008976878,14.68608305274648
220,Pyramidal Neuron,733.3333333333334,0.14253075218501574,18.040650406502632
221,Pyramidal Neuron,766.6666666666667,0.0805173722869738,10.569230769201218
230,Pyramidal Neuron,633.3333333333333,1.146747420211372,13.31393089880429
231,Pyramidal Neuron,633.3333333333333,2.6190650848874646,12.633708005494524
232,Pyramidal Neuron,666.6666666666666,1.5633373029135411,15.760372093022779
251,Pyramidal Neuron,833.3333333333334,0.3445743447560556,14.46866791744912
257,Other,266.6666666666667,28.98925467072499,20.00814339065565
263,Pyramidal Neuron,900.0,0.8266783626730912,17.396338672768515
271,Pyramidal Neuron,1066.6666666666667,2.1132059416062594,14.228222789116606
70,Other,300.0,8.957682693901436,22.140013527223946
71,Pyramidal Neuron,1133.3333333333335,5.56795133141008,19.048961603475465
72,Pyramidal Neuron,666.6666666666666,3.167183345921771,15.012604042802996
73,Other,300.0,6.176332594684015,20.704369004797663
75,Pyramidal Neuron,700.0,1.4305586548253948,11.48761276890872
76,Pyramidal Neuron,700.0,0.5446175057174811,11.141500302480813
77,FSI,166.66666666666666,33.52223269811089,15.605224533050684
78,Pyramidal Neuron,766.6666666666667,0.15728393530592089,10.057142857146939
80,Other,233.33333333333334,5.972288570503361,19.505611433325956
107,Non-somatic,700.0,6.230594302094802,14.493099002130842
110,Pyramidal Neuron,700.0,0.12977800067372486,18.648148148170346
114,Pyramidal Neuron,1066.6666666666667,0.04776030467954036,24.1500000000201
119,Pyramidal Neuron,800.0,0.9522054461763858,10.465088474412493
121,Pyramidal Neuron,1033.3333333333333,0.12227638213767139,20.785897435909124
123,Pyramidal Neuron,833.3333333333334,0.1432809140386211,22.839682539671998
131,Pyramidal Neuron,700.0,3.3042129111803473,15.561097700419497
132,Pyramidal Neuron,666.6666666666666,1.0384740593410007,18.427341939752694
133,Pyramidal Neuron,866.6666666666666,0.11402460174801259,10.665873015869108
134,Pyramidal Neuron,666.6666666666666,3.771313692025276,14.38507433489785
136,Pyramidal Neuron,733.3333333333334,3.684044863055854,13.304140696720024
166,FSI,166.66666666666666,44.907189096328025,16.508549118829315
172,Pyramidal Neuron,666.6666666666666,0.1820392764748973,17.363414634160552
173,Pyramidal Neuron,733.3333333333334,4.158147154534433,16.554669842161285
174,Other,333.3333333333333,1.2715243418610613,23.093667861406562
175,Pyramidal Neuron,600.0,0.061013164093234803,23.023333333372875
193,Other,333.3333333333333,0.2302996890568412,30.81372549018076
228,Pyramidal Neuron,700.0,3.2662047105976764,12.913501433222516
229,Non-somatic,766.6666666666667,1.6348527329572506,11.646393362619264
243,Pyramidal Neuron,733.3333333333334,1.2405176519120404,14.054358648445287
259,Pyramidal Neuron,600.0,0.04550981911872432,16.271111111154823
