Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs
388.7044,388.7268,388.7344,388.7304,4.410818099975586,0.03,"[388.7054, 388.7058, 388.7071, 388.7071666666667, 388.70793333333336, 388.7081333333333, 388.7083333333333, 388.71453333333335, 388.71633333333335, 388.71973333333335, 388.72083333333336, 388.72223333333335, 388.7229, 388.72346666666664, 388.7237, 388.7265, 388.72976666666665, 388.73043333333334, 388.7316666666667]","[95, 97, 58, 33, 95, 157, 58, 61, 12, 33, 58, 33, 41, 95, 61, 33, 190, 58, 33]"
389.3908,389.4384,389.4484,389.4388,7.058752059936523,0.0576,"[389.39256666666665, 389.3934, 389.39523333333335, 389.39736666666664, 389.3981333333333, 389.40023333333335, 389.40026666666665, 389.40113333333335, 389.4012, 389.40133333333335, 389.4014333333334, 389.4019666666667, 389.4035, 389.4039, 389.4057, 389.406, 389.4062666666667, 389.4071666666667, 389.41173333333336, 389.41226666666665, 389.4146666666667, 389.41493333333335, 389.41526666666664, 389.4159666666667, 389.41706666666664, 389.41856666666666, 389.4191, 389.4211333333334, 389.4215, 389.4223666666667, 389.42263333333335, 389.4239, 389.4244, 389.42516666666666, 389.42583333333334, 389.4262, 389.42656666666664, 389.42873333333335, 389.4288, 389.4300666666667, 389.4302666666667, 389.4309, 389.43123333333335, 389.43263333333334, 389.4345666666667, 389.43463333333335, 389.4354333333333, 389.43763333333334, 389.438, 389.43966666666665, 389.44016666666664, 389.4415666666667, 389.4418333333333, 389.44216666666665, 389.44286666666665, 389.4436, 389.4454, 389.44693333333333, 389.44716666666665, 389.4472666666667, 389.44776666666667, 389.4479333333333]","[235, 190, 84, 12, 114, 0, 232, 190, 37, 61, 95, 58, 114, 12, 190, 0, 197, 84, 190, 197, 114, 235, 95, 12, 243, 157, 155, 243, 190, 97, 12, 114, 95, 157, 190, 0, 197, 0, 114, 33, 197, 0, 190, 187, 197, 35, 190, 61, 95, 157, 190, 177, 61, 210, 33, 114, 177, 0, 58, 61, 41, 190]"
406.7436,406.7668,406.7812,406.7648,3.0429458618164062,0.0376,"[406.74493333333334, 406.745, 406.7457, 406.74583333333334, 406.74896666666666, 406.7493666666667, 406.74946666666665, 406.7500666666666, 406.7508, 406.75233333333335, 406.7531333333333, 406.7536333333333, 406.7539, 406.7546, 406.75463333333335, 406.7555, 406.75936666666666, 406.7597666666667, 406.7597666666667, 406.75986666666665, 406.7617, 406.7617666666667, 406.7633666666667, 406.764, 406.76553333333334, 406.7660333333333, 406.76613333333336, 406.7662, 406.76756666666665, 406.76793333333336, 406.7690333333333, 406.76986666666664, 406.7702, 406.77056666666664, 406.77163333333334, 406.7732, 406.7762333333333, 406.77813333333336, 406.77906666666667]","[0, 229, 190, 157, 49, 224, 95, 97, 157, 61, 95, 177, 197, 173, 33, 187, 95, 117, 95, 190, 97, 0, 139, 0, 173, 0, 49, 197, 139, 117, 95, 222, 190, 229, 224, 95, 157, 190, 61]"
423.9412,423.9556,423.9664,423.9532,7.409396648406982,0.0252,"[423.9415333333333, 423.9424666666667, 423.9425, 423.9436, 423.94416666666666, 423.9471, 423.9482, 423.9497333333333, 423.9531333333333, 423.9538, 423.9540666666667, 423.9542, 423.9556333333333, 423.9572, 423.9583, 423.9601, 423.9608666666667, 423.9625, 423.9635333333333, 423.96403333333336, 423.96436666666665]","[35, 173, 190, 197, 37, 190, 157, 61, 190, 205, 37, 157, 197, 187, 97, 157, 0, 197, 190, 157, 95]"
424.4752,424.4824,424.5264,424.4848,4.474770545959473,0.0512,"[424.47586666666666, 424.4761, 424.47613333333334, 424.4762, 424.4784, 424.47883333333334, 424.479, 424.4800666666667, 424.4812333333333, 424.4824, 424.48333333333335, 424.4839666666667, 424.4842, 424.4848666666667, 424.4854, 424.4856, 424.48746666666665, 424.4877666666667, 424.4880666666666, 424.48833333333334, 424.4884333333333, 424.48906666666664, 424.4922666666667, 424.4937, 424.49393333333336, 424.494, 424.4965666666667, 424.4986666666667, 424.5001, 424.50016666666664, 424.50053333333335, 424.5011, 424.50123333333335, 424.5013666666667, 424.50163333333336, 424.5021, 424.50513333333333, 424.5061333333333, 424.50666666666666, 424.5072666666667, 424.50946666666664, 424.5119333333334, 424.5122, 424.5125, 424.51393333333334, 424.5142333333333, 424.5155, 424.5168, 424.5174, 424.5174, 424.5184, 424.51866666666666, 424.5192333333333, 424.5232, 424.5239, 424.52416666666664, 424.5249333333333, 424.5258]","[157, 109, 97, 0, 232, 0, 190, 157, 197, 61, 187, 95, 232, 190, 149, 187, 187, 95, 97, 190, 197, 187, 232, 173, 157, 190, 235, 204, 190, 35, 187, 197, 95, 232, 61, 12, 187, 190, 95, 187, 197, 0, 190, 61, 204, 177, 61, 95, 190, 197, 33, 61, 95, 173, 190, 197, 61, 58]"
428.0636,428.09,428.1004,428.0864,6.199385643005371,0.0368,"[428.0639, 428.0643333333333, 428.0649, 428.06766666666664, 428.0677333333333, 428.0692, 428.0697666666667, 428.07146666666665, 428.0718, 428.0722333333333, 428.07306666666665, 428.07533333333333, 428.0754666666666, 428.07646666666665, 428.0766, 428.07706666666667, 428.0774, 428.0774, 428.0774333333333, 428.0778666666667, 428.07953333333336, 428.0803333333334, 428.08053333333334, 428.0812333333334, 428.08143333333334, 428.0822333333333, 428.0837333333333, 428.08523333333335, 428.08593333333334, 428.0898333333334, 428.0908, 428.09186666666665, 428.09346666666664, 428.0935333333333, 428.09386666666666, 428.0957666666667, 428.0985333333333, 428.0989333333333, 428.0998333333333, 428.09996666666666]","[97, 243, 189, 97, 35, 190, 95, 114, 190, 61, 0, 0, 155, 173, 190, 140, 197, 0, 232, 114, 3, 190, 97, 35, 197, 97, 35, 197, 190, 190, 187, 157, 61, 155, 232, 140, 190, 157, 95, 58]"
429.1332,429.14,429.158,429.1392,4.492433547973633,0.0248,"[429.13466666666665, 429.1347666666667, 429.13486666666665, 429.13486666666665, 429.1349, 429.1349, 429.13503333333335, 429.13713333333334, 429.13756666666666, 429.1390666666667, 429.13956666666667, 429.13966666666664, 429.14216666666664, 429.1422, 429.1422333333333, 429.1433, 429.1437, 429.1439, 429.14396666666664, 429.14556666666664, 429.1460666666667, 429.1471, 429.1476333333333, 429.14776666666666, 429.1478, 429.1478333333333, 429.1478666666667, 429.1480333333334, 429.1481, 429.14826666666664, 429.1519, 429.1519, 429.1519333333333, 429.1519666666667, 429.152, 429.15203333333335, 429.15593333333334, 429.1564333333333, 429.15653333333336, 429.1573333333333]","[190, 0, 223, 157, 110, 99, 61, 197, 95, 190, 49, 0, 223, 99, 110, 61, 173, 155, 190, 193, 197, 97, 187, 190, 223, 99, 110, 177, 157, 229, 223, 190, 99, 110, 95, 97, 157, 0, 155, 177]"
432.7992,432.8164,432.8272,432.8136,7.405107975006104,0.028,"[432.7997, 432.79993333333334, 432.80033333333336, 432.8011, 432.80403333333334, 432.80463333333336, 432.8059333333333, 432.8063, 432.80746666666664, 432.80763333333334, 432.80786666666665, 432.80946666666665, 432.8102333333333, 432.81053333333335, 432.8140333333333, 432.81413333333336, 432.81426666666664, 432.81536666666665, 432.82, 432.8202, 432.8211666666666, 432.8264, 432.82706666666667]","[35, 193, 154, 95, 245, 95, 74, 190, 0, 219, 157, 245, 190, 197, 110, 155, 157, 190, 157, 37, 190, 110, 197]"
436.8332,436.8624,436.8892,436.8632,3.804849863052368,0.056,"[436.8332, 436.8337, 436.83393333333333, 436.83476666666667, 436.8355, 436.838, 436.8385, 436.83886666666666, 436.8396, 436.84006666666664, 436.84203333333335, 436.8422, 436.8423333333334, 436.84273333333334, 436.84276666666665, 436.84596666666664, 436.8467, 436.8469333333333, 436.8478333333333, 436.8489666666667, 436.8489666666667, 436.8496666666667, 436.8498, 436.85136666666665, 436.8532333333333, 436.8534666666667, 436.8536, 436.8537666666667, 436.8546666666667, 436.8552333333334, 436.8556, 436.8567, 436.8580333333333, 436.8586, 436.8589, 436.8596333333333, 436.8605333333333, 436.8607, 436.86193333333335, 436.8639333333333, 436.8643666666667, 436.8647, 436.8682, 436.8698, 436.8699, 436.87013333333334, 436.8702666666667, 436.8707, 436.87083333333334, 436.87193333333335, 436.8738666666667, 436.8750333333333, 436.87513333333334, 436.8755, 436.8759333333333, 436.8759666666666, 436.8763, 436.8765, 436.87753333333336, 436.87963333333335, 436.88033333333334, 436.8806333333333, 436.8808, 436.88093333333336, 436.88093333333336, 436.88096666666667, 436.8828, 436.8832, 436.88413333333335, 436.88713333333334, 436.8872333333333, 436.88806666666665, 436.88823333333335]","[204, 193, 190, 33, 144, 23, 33, 95, 204, 187, 190, 187, 61, 23, 157, 204, 157, 239, 197, 190, 0, 35, 61, 188, 23, 95, 204, 190, 157, 0, 239, 197, 61, 23, 204, 97, 239, 190, 61, 157, 23, 95, 197, 189, 193, 157, 190, 61, 187, 12, 204, 190, 193, 157, 139, 197, 190, 23, 97, 193, 204, 197, 155, 95, 197, 190, 187, 157, 95, 0, 239, 197, 190]"
438.5128,438.5236,438.536,438.522,7.564757823944092,0.0232,"[438.5129333333333, 438.5135333333333, 438.51433333333335, 438.5168, 438.51686666666666, 438.5178, 438.5197333333333, 438.52166666666665, 438.52316666666667, 438.52503333333334, 438.52573333333333, 438.5259, 438.52666666666664, 438.5267, 438.5269333333333, 438.5272, 438.52823333333333, 438.53316666666666, 438.5349, 438.5355666666667]","[205, 61, 95, 111, 225, 171, 190, 187, 224, 197, 35, 190, 205, 95, 187, 97, 61, 95, 190, 95]"
439.8368,439.8444,439.8632,439.8432,3.402179479598999,0.0264,"[439.8368, 439.8378333333333, 439.83816666666667, 439.8388, 439.83973333333336, 439.8398333333334, 439.84006666666664, 439.8408333333333, 439.8412666666667, 439.84136666666666, 439.8421666666667, 439.84253333333334, 439.8427, 439.8443, 439.84473333333335, 439.84526666666665, 439.8460666666667, 439.8462, 439.8464666666667, 439.84673333333336, 439.8480666666667, 439.8507333333333, 439.8511, 439.8525666666667, 439.8541666666667, 439.8550333333333, 439.8591, 439.8592, 439.85973333333334, 439.8598333333333, 439.86136666666664, 439.8616666666667]","[35, 117, 219, 35, 190, 157, 0, 35, 190, 247, 97, 0, 35, 95, 35, 157, 97, 190, 61, 35, 190, 95, 247, 157, 190, 95, 190, 33, 157, 0, 95, 0]"
442.9236,442.9356,442.958,442.9344,6.041416645050049,0.0344,"[442.9241, 442.9250666666667, 442.9282666666667, 442.92903333333334, 442.9291, 442.92966666666666, 442.9309, 442.93103333333335, 442.9341333333333, 442.9347, 442.93536666666665, 442.93763333333334, 442.9399333333334, 442.94003333333336, 442.9407, 442.94163333333336, 442.94213333333335, 442.9433333333333, 442.9433666666667, 442.9437, 442.94376666666665, 442.94376666666665, 442.94433333333336, 442.9457, 442.9491, 442.9492, 442.9496, 442.9528666666667, 442.95506666666665, 442.95613333333336, 442.9562]","[190, 197, 17, 95, 190, 194, 187, 157, 231, 17, 157, 95, 187, 222, 157, 95, 97, 33, 190, 0, 61, 95, 210, 219, 61, 33, 190, 0, 190, 61, 187]"
449.5856,449.6116,449.618,449.6144,3.8798365592956543,0.0324,"[449.5873, 449.5885666666667, 449.5886, 449.5893, 449.58933333333334, 449.5907, 449.5916, 449.5927, 449.5935333333333, 449.5937666666667, 449.5948333333333, 449.596, 449.5960333333333, 449.59833333333336, 449.60176666666666, 449.60206666666664, 449.6024, 449.60273333333333, 449.603, 449.6030666666667, 449.6033, 449.6039666666667, 449.60426666666666, 449.60673333333335, 449.60833333333335, 449.6091, 449.6091666666667, 449.6093666666667, 449.61016666666666, 449.61103333333335, 449.61153333333334, 449.612, 449.6120333333334, 449.61213333333336, 449.6150666666667, 449.61746666666664]","[61, 35, 190, 177, 88, 35, 157, 12, 0, 190, 232, 0, 190, 0, 114, 190, 155, 97, 0, 157, 173, 58, 187, 35, 190, 95, 149, 12, 37, 157, 61, 187, 12, 222, 37, 61]"
452.0464,452.0692,452.0776,452.068,9.862475395202637,0.0312,"[452.0464333333333, 452.047, 452.0475666666667, 452.0477333333333, 452.04926666666665, 452.05016666666666, 452.0502, 452.05033333333336, 452.05036666666666, 452.0504666666667, 452.0507666666667, 452.05103333333335, 452.05133333333333, 452.05313333333334, 452.0545, 452.05623333333335, 452.0566333333333, 452.0567, 452.0570333333333, 452.05783333333335, 452.05833333333334, 452.06056666666666, 452.06233333333336, 452.06306666666666, 452.0634, 452.0634333333333, 452.0656666666667, 452.06763333333333, 452.06786666666665, 452.0681333333333, 452.07053333333334, 452.0713333333333, 452.07323333333335, 452.07646666666665, 452.0772666666667]","[232, 95, 173, 197, 177, 193, 188, 155, 157, 0, 58, 95, 61, 12, 33, 95, 41, 190, 188, 12, 197, 193, 157, 33, 149, 188, 197, 58, 190, 117, 58, 197, 117, 117, 190]"
470.6192,470.6404,470.6716,470.6424,6.909368515014648,0.0524,"[470.61993333333334, 470.6220333333333, 470.6238333333333, 470.6251, 470.6259333333333, 470.6266, 470.6277333333333, 470.6284333333333, 470.6296, 470.63003333333336, 470.63013333333333, 470.6322666666667, 470.6333666666667, 470.6338, 470.6345333333333, 470.636, 470.6372333333333, 470.63736666666665, 470.63806666666665, 470.63893333333334, 470.6397, 470.6408666666667, 470.6417, 470.64203333333336, 470.6422333333333, 470.64233333333334, 470.64293333333336, 470.64326666666665, 470.6444, 470.6460333333333, 470.6485666666667, 470.6494, 470.6494333333333, 470.65023333333335, 470.6524666666666, 470.65276666666665, 470.65386666666666, 470.65403333333336, 470.6547, 470.656, 470.6567333333333, 470.6572, 470.65843333333333, 470.66, 470.6603, 470.66086666666666, 470.66096666666664, 470.6614333333333, 470.66516666666666, 470.6667, 470.6684, 470.66853333333336]","[197, 177, 95, 61, 190, 157, 0, 190, 155, 0, 157, 0, 197, 190, 97, 0, 190, 157, 0, 33, 190, 197, 95, 190, 157, 0, 61, 37, 0, 190, 0, 157, 197, 0, 210, 0, 95, 190, 231, 157, 37, 187, 190, 95, 0, 173, 35, 157, 190, 61, 157, 197]"
471.4624,471.4772,471.5036,471.4796,6.916907787322998,0.0412,"[471.46343333333334, 471.46433333333334, 471.4659, 471.4705, 471.4743, 471.47473333333335, 471.4773, 471.4775, 471.4789, 471.4789666666667, 471.4791666666667, 471.4793666666667, 471.4803333333333, 471.48043333333334, 471.48113333333333, 471.4830333333333, 471.4832333333333, 471.4841666666667, 471.4864, 471.48653333333334, 471.4870333333334, 471.4875333333333, 471.4875666666667, 471.4882, 471.489, 471.4925333333333, 471.49586666666664, 471.49623333333335, 471.49653333333333, 471.50053333333335, 471.5015666666667, 471.5016, 471.50286666666665]","[190, 97, 95, 190, 0, 157, 0, 190, 95, 33, 37, 219, 155, 157, 197, 0, 95, 190, 35, 177, 95, 157, 114, 190, 177, 235, 155, 61, 190, 243, 155, 235, 177]"
477.7572,477.782,477.7904,477.78,4.639837741851807,0.0332,"[477.75756666666666, 477.7576333333334, 477.7576333333334, 477.75783333333334, 477.75896666666665, 477.7592, 477.7595666666667, 477.76006666666666, 477.76126666666664, 477.76523333333336, 477.7653333333334, 477.7658, 477.7663, 477.7663333333333, 477.7677, 477.7685333333333, 477.771, 477.7717333333333, 477.77343333333334, 477.7740333333333, 477.7746333333333, 477.7758, 477.77686666666665, 477.7778666666667, 477.7798, 477.7798, 477.7805666666667, 477.7806, 477.7809, 477.78316666666666, 477.78476666666666, 477.7853333333333, 477.7860333333333, 477.7873, 477.7873666666667, 477.78743333333335, 477.7892]","[247, 187, 35, 155, 157, 95, 0, 190, 188, 155, 0, 177, 157, 61, 190, 189, 247, 155, 187, 177, 0, 12, 190, 173, 95, 177, 155, 188, 0, 0, 114, 189, 155, 197, 61, 190, 95]"
