Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
576.7965944258184,576.816194432425,576.8821944546722,576.8153944321555,12.418010711669922,0.08560002885394231,140.18686863383385,True,awake
577.533394674178,577.5637946844251,577.5989946962903,577.5885946927847,7.171183109283447,0.065600022112367,137.1950757056728,True,awake
577.7965947628971,577.8241947722005,577.8605947844701,577.8257947727398,5.97493314743042,0.06400002157304098,156.24994733146067,True,awake
592.4565997044718,592.4825997132359,592.4921997164718,592.4853997141797,7.631558418273926,0.035600012000004046,168.53926903168792,True,awake
594.0050002264046,594.0362002369214,594.044200239618,594.0354002366518,5.033476829528809,0.0392000132134876,153.06117289612473,True,awake
598.2562016593938,598.2822016681579,598.315001679214,598.2822016681579,7.575346946716309,0.0588000198202314,170.06796988458305,False,sleep
601.2774026777762,601.2906026822257,601.2974026845178,601.2794026784503,3.2486679553985596,0.020000006741575305,149.99994943820224,True,awake
601.8870028832594,601.9122028917537,601.9178028936415,601.9110028913493,3.9782726764678955,0.030800010382025973,129.8700860936816,True,awake
603.1442033070348,603.1546033105404,603.1750033174169,603.1530033100012,6.614498138427734,0.030800010382025973,194.8051291405224,True,awake
607.4354047535072,607.4538047597094,607.4618047624061,607.4546047599791,4.646487712860107,0.026400008898879404,113.63632533197139,True,awake
607.5122047793949,607.5318047860017,607.5386047882937,607.5338047866758,4.224903106689453,0.026400008898879404,189.39387555328565,True,awake
608.2722050355748,608.2922050423163,608.3226050525635,608.2946050431253,10.441814422607422,0.05040001698876977,138.8888420724095,True,awake
608.4358050907208,608.4450050938219,608.466205100968,608.4458050940916,4.0297346115112305,0.030400010247194464,197.36835452395033,True,awake
609.4462054313052,609.4646054375074,609.470205439395,609.4626054368333,3.958998203277588,0.024000008089890366,166.6666104868914,True,awake
614.4902071315305,614.501007135171,614.5190071412384,614.4994071346316,8.910344123840332,0.028800009707868442,173.61105259051186,False,sleep
616.6598078628566,616.6738078675756,616.685007871351,616.675407868115,8.270097732543945,0.025200008494384887,158.73010522561083,False,sleep
616.9942079755757,617.0086079804297,617.0214079847443,617.0066079797555,9.49327564239502,0.027200009168542417,147.0587739590218,False,sleep
621.1166093651492,621.1390093726998,621.1678093824077,621.1366093718908,16.05638885498047,0.05120001725843278,175.78119074789325,False,sleep
625.9334109887902,625.9522109951273,625.9630109987678,625.9514109948576,7.807397365570068,0.02960000997753145,168.91886197995748,False,sleep
626.1030110459587,626.1242110531049,626.1674110676666,626.1134110494644,7.005856037139893,0.06440002170787248,139.75150568776607,False,sleep
626.8426112952623,626.8554112995769,626.8990113142735,626.8570113001161,10.204947471618652,0.056400019011242364,159.57441429595985,False,sleep
628.9926120199816,629.0042120238917,629.0210120295546,629.0066120247006,4.704810619354248,0.028400009573036934,140.8450229466688,False,sleep
629.7570122776445,629.7778122846559,629.784612286948,629.7782122847907,4.332266807556152,0.02760000930337392,108.69561553492917,False,sleep
630.0442123744537,630.0546123779592,630.0746123847008,630.0598123797121,6.239328384399414,0.030400010247194464,131.5789030159669,False,sleep
630.3290124704537,630.33781247342,630.3606124811054,630.3506124777346,6.966907501220703,0.031600010651688985,126.5822358128289,False,sleep
630.7926126267233,630.803012630229,630.8426126435772,630.8042126306335,5.545141220092773,0.05000001685393827,199.9999325842697,False,sleep
632.0642130553528,632.0722130580493,632.0882130634426,632.0734130584539,3.6530535221099854,0.024000008089890366,124.99995786516854,False,sleep
632.1838130956673,632.1910130980943,632.2094131042966,632.2022131018696,4.129498481750488,0.02560000862921639,156.24994733146067,False,sleep
632.4950132005663,632.5030132032629,632.5338132136449,632.5030132032629,5.74022102355957,0.0388000130786561,128.86593594347272,False,sleep
636.8706146754881,636.8818146792634,636.8966146842521,636.8790146783195,8.860236167907715,0.0260000087640479,153.84610198789974,False,sleep
639.9342157081626,639.942615710994,639.9542157149042,639.9410157104547,4.804812431335449,0.020000006741575305,149.99994943820224,False,sleep
644.3018171803878,644.3258171884777,644.346617195489,644.3278171891519,7.86752462387085,0.04480001510112869,156.24994733146067,False,sleep
644.6358172929721,644.6538172990396,644.6626173020059,644.655017299444,5.900379657745361,0.02680000903371091,149.25368103303708,False,sleep
648.016618432568,648.0350184387703,648.1206184676242,648.0510184441636,13.46695613861084,0.1040000350561916,144.23072061365602,False,sleep
648.944618745377,648.9774187564333,648.9850187589951,648.959018750231,3.2208614349365234,0.040400013617982115,123.76233451996885,False,sleep
649.1214188049727,649.130218807939,649.1422188119839,649.1274188069951,5.076475143432617,0.020800007011238318,144.230720613656,False,sleep
649.2894188616019,649.3030188661861,649.3518188826356,649.3018188657817,7.723374366760254,0.062400021033714954,144.23072061365602,False,sleep
650.0506191181862,650.0698191246581,650.081819128703,650.0714191251975,9.722258567810059,0.031200010516857477,128.20508498991646,False,sleep
650.3570192214671,650.3678192251076,650.4134192404784,650.3650192241638,7.17000675201416,0.056400019011242364,159.57441429595985,False,sleep
652.7598200314,652.7690200345012,652.785820040164,652.771820035445,5.55271053314209,0.0260000087640479,115.38457649092481,True,awake
655.5710209789959,655.6362210009734,655.6690210120296,655.6390210019172,5.7077836990356445,0.098000033033719,153.06117289612473,False,sleep
655.8354210681194,655.8550210747262,655.8782210825465,655.8402210697375,4.654510498046875,0.04280001442697116,140.18686863383385,False,sleep
656.190221187715,656.2170211967488,656.2346212026813,656.2178211970183,8.307862281799316,0.04440001496629718,135.135089583966,False,sleep
656.339821238142,656.373021249333,656.3926212559397,656.3738212496027,12.6512451171875,0.05280001779775881,132.57571288729997,False,sleep
660.3250225814683,660.3430225875358,660.3658225952211,660.3450225882099,8.689003944396973,0.04080001375281363,147.0587739590218,True,awake
660.724622716165,660.7330227189964,660.7498227246593,660.7326227188615,5.392995834350586,0.025200008494384887,158.73010522561083,True,awake
661.609823014547,661.6182230173786,661.6394230245246,661.6178230172437,5.392664909362793,0.02960000997753145,168.91886197995748,True,awake
661.9122231164797,661.9206231193111,661.9362231245696,661.9226231199854,5.548318386077881,0.024000008089890366,124.99995786516854,True,awake
663.8802237798507,663.8910237834912,663.9114237903676,663.8906237833563,6.1245903968811035,0.031200010516857477,128.20508498991646,True,awake
673.4690270120316,673.4866270179641,673.4926270199867,673.4858270176945,3.677777051925659,0.02360000795505886,127.11860121881547,False,sleep
674.1602272450205,674.2022272591777,674.2146272633576,674.2038272597171,6.6891865730285645,0.054400018337084834,165.44112070389954,False,sleep
677.4638283585938,677.4758283626388,677.4898283673579,677.4750283623691,15.817357063293457,0.0260000087640479,153.84610198789974,False,sleep
677.6218284118522,677.6282284140095,677.6790284311331,677.6310284149534,3.4212698936462402,0.05720001928090537,139.8600927162725,False,sleep
678.9966288752681,679.0526288941446,679.0722289007513,679.0030288774254,8.334729194641113,0.07560002548315466,132.27508768800905,False,sleep
679.5658290671333,679.5854290737401,679.6018290792682,679.578629071448,13.277338027954102,0.03600001213483555,138.8888420724095,False,sleep
680.1182292533357,680.1346292588638,680.1514292645268,680.1322292580548,9.469030380249023,0.03320001119101501,150.60235887369703,False,sleep
680.4838293765717,680.495029380347,680.521029389111,680.4966293808864,6.517821311950684,0.03720001253933007,161.2902682131207,False,sleep
680.5986294152683,680.6142294205267,680.6334294269986,680.6142294205267,7.095327854156494,0.03480001173034103,143.67811248869947,False,sleep
680.9226295244819,680.9494295335156,680.9618295376954,680.9522295344594,8.953176498413086,0.0392000132134876,127.5509774134373,False,sleep
682.5070300585495,682.5254300647517,682.5338300675832,682.5258300648866,4.6028733253479,0.02680000903371091,149.25368103303708,True,awake
683.9910305587744,684.0022305625496,684.0210305688867,684.0042305632238,11.88570785522461,0.03000001011236296,133.33328838951311,True,awake
688.1942319755838,688.2210319846175,688.2462319931119,688.217431983404,3.69586181640625,0.0520000175280958,153.84610198789974,False,sleep
688.7510321632693,688.8010321801232,688.8114321836288,688.8014321802581,4.8900346755981445,0.060400020359557424,149.0065722896049,False,sleep
688.9102322169322,688.9218322208424,688.9402322270446,688.9182322196289,11.72643756866455,0.03000001011236296,166.6666104868914,False,sleep
