Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_s,Peak_Freq,awake_state,sleep_state
462.3048,462.3636,462.3716,462.3628,6.319024562835693,0.0668,134.7305389221557,False,sleep
463.3212,463.3628,463.3744,463.3652,11.889251708984375,0.0532,169.17293233082705,False,sleep
474.0732,474.0884,474.0944,474.0864,3.429161548614502,0.0212,141.50943396226415,False,sleep
474.2136,474.2296,474.244,474.2168,5.143143177032471,0.0304,197.36842105263156,False,sleep
475.2148,475.2224,475.262,475.2248,5.785959720611572,0.0472,148.3050847457627,False,sleep
476.384,476.3916,476.424,476.4112,5.853493690490723,0.04,125.0,False,sleep
476.718,476.7296,476.8128,476.7272,11.3779878616333,0.0948,137.1308016877637,False,sleep
477.1588,477.1644,477.1908,477.1644,3.57136869430542,0.032,156.25,False,sleep
478.4284,478.4584,478.4704,478.4588,9.367992401123047,0.042,166.66666666666666,False,sleep
478.6156,478.63,478.6388,478.6288,3.410400152206421,0.0232,172.41379310344826,False,sleep
480.2172,480.2224,480.2604,480.222,3.0928244590759277,0.0432,138.88888888888886,False,sleep
480.5672,480.5844,480.5896,480.584,3.92228627204895,0.0224,133.92857142857144,False,sleep
481.5408,481.5456,481.5688,481.5468,3.2241954803466797,0.028,107.14285714285714,False,sleep
482.5604,482.6052,482.6136,482.606,7.90540075302124,0.0532,187.96992481203006,False,sleep
483.642,483.6468,483.672,483.6484,3.1905746459960938,0.03,133.33333333333331,True,awake
483.9584,484.0076,484.0164,484.0092,5.957590579986572,0.058,120.68965517241378,True,awake
484.3644,484.3892,484.4004,484.3864,11.36014175415039,0.036,138.88888888888889,True,awake
484.6872,484.696,484.7152,484.6924,6.484591484069824,0.028,107.14285714285714,True,awake
484.792,484.8168,484.8268,484.8192,5.752328395843506,0.0348,172.41379310344826,True,awake
484.8988,484.9196,484.9624,484.916,11.45450496673584,0.0636,141.50943396226415,True,awake
485.0204,485.0296,485.0428,485.0288,3.5581843852996826,0.0224,133.92857142857144,True,awake
494.9964,495.0892,495.1136,495.0892,13.858869552612305,0.1172,153.58361774744026,False,sleep
496.3224,496.3492,496.3556,496.3508,4.420070171356201,0.0332,150.6024096385542,False,sleep
497.6004,497.6428,497.6648,497.6448,7.675285339355469,0.0644,139.75155279503105,False,sleep
498.9452,498.9628,498.97,498.9604,6.4931321144104,0.0248,120.96774193548387,False,sleep
501.0744,501.0884,501.1284,501.0888,8.01148796081543,0.054,166.66666666666669,True,awake
502.9056,502.912,502.944,502.94,4.24270486831665,0.0384,130.20833333333331,False,sleep
504.1964,504.204,504.2164,504.2004,4.994289398193359,0.02,150.0,False,sleep
506.1288,506.1444,506.1564,506.1472,13.48456859588623,0.0276,144.92753623188403,False,sleep
507.126,507.1732,507.1828,507.1724,7.433864116668701,0.0568,158.4507042253521,False,sleep
507.5116,507.5224,507.554,507.5188,10.916755676269531,0.0424,117.9245283018868,False,sleep
892.9908,893.0256,893.0312,892.9944,3.196100950241089,0.0404,173.26732673267324,True,awake
914.7744,914.7912,914.798,914.7928,4.612263202667236,0.0236,127.11864406779662,False,sleep
915.0528,915.0592,915.0756,915.0612,4.986974716186523,0.0228,131.57894736842104,False,sleep
927.2044,927.2652,927.2736,927.2664,7.933908462524414,0.0692,187.8612716763006,True,awake
930.9688,930.988,930.9996,930.9888,8.962692260742188,0.0308,162.33766233766232,False,sleep
955.926,955.932,955.9476,955.9324,4.07658052444458,0.0216,138.88888888888886,False,sleep
970.3708,970.3812,970.3988,970.3868,6.833548545837402,0.028,142.85714285714286,False,sleep
970.6632,970.6724,970.7364,970.6756,5.4528422355651855,0.0732,150.27322404371586,False,sleep
971.9516,971.9792,971.986,971.9776,4.105511665344238,0.0344,203.48837209302326,False,sleep
977.7512,977.7724,977.7992,977.7632,7.561854362487793,0.048,166.66666666666666,False,sleep
978.212,978.2336,978.2372,978.2336,3.098191022872925,0.0252,158.73015873015873,True,awake
978.518,978.534,978.5492,978.5304,12.218871116638184,0.0312,160.25641025641025,True,awake
979.0544,979.094,979.1036,979.0928,6.403180122375488,0.0492,162.60162601626016,True,awake
980.8536,980.912,980.9452,980.8604,4.875278949737549,0.0916,185.58951965065503,True,awake
981.0948,981.11,981.1208,981.1124,10.401082992553711,0.026,153.84615384615384,True,awake
981.238,981.2532,981.2824,981.2404,3.0563809871673584,0.0444,157.65765765765764,True,awake
985.504,985.5176,985.554,985.5204,6.816071510314941,0.05,140.0,False,sleep
985.6796,985.6884,985.7072,985.6864,3.4849350452423096,0.0276,144.92753623188403,False,sleep
987.2864,987.2964,987.3092,987.2932,5.441199779510498,0.0228,131.57894736842104,False,sleep
988.7596,988.8348,988.846,988.7672,5.833674907684326,0.0864,138.88888888888886,False,sleep
990.1388,990.1472,990.1824,990.1476,6.418307304382324,0.0436,183.4862385321101,False,sleep
991.46,991.4748,991.4848,991.4772,7.261449813842773,0.0248,161.29032258064515,True,awake
992.18,992.1904,992.2008,992.1968,4.734251022338867,0.0208,144.23076923076923,False,sleep
997.4696,997.5016,997.546,997.5032,5.895448207855225,0.0764,117.80104712041883,False,sleep
999.9444,999.9504,999.9712,999.9464,3.2584433555603027,0.0268,111.9402985074627,False,sleep
1000.8192,1000.8292,1000.8752,1000.8288,8.08442211151123,0.056,160.71428571428572,False,sleep
1004.9592,1004.9868,1005.0,1004.9856,6.481963157653809,0.0408,147.05882352941177,False,sleep
1006.0272,1006.058,1006.064,1006.0568,3.7771737575531006,0.0368,163.04347826086956,False,sleep
1006.1528,1006.1796,1006.1884,1006.1764,4.934758186340332,0.0356,112.35955056179776,False,sleep
1008.8584,1008.8668,1008.886,1008.8684,4.94078254699707,0.0276,144.92753623188403,False,sleep
1015.372,1015.3904,1015.4164,1015.388,6.6766886711120605,0.0444,135.13513513513513,True,awake
1020.7436,1020.7524,1020.7696,1020.7624,8.378429412841797,0.026,153.84615384615384,False,sleep
1026.9792,1026.9976,1027.0196,1026.9984,13.067959785461426,0.0404,148.51485148514848,False,sleep
1027.8976,1027.9112,1027.9296,1027.9128,5.994199752807617,0.032,156.25,True,awake
1029.716,1029.724,1029.7508,1029.7444,4.326869010925293,0.0348,143.6781609195402,False,sleep
1030.3212,1030.33,1030.358,1030.35,3.5497562885284424,0.0368,163.04347826086956,False,sleep
1031.4216,1031.434,1031.4436,1031.4328,7.069733619689941,0.022,181.8181818181818,False,sleep
1032.0036,1032.0136,1032.0512,1032.0112,8.359482765197754,0.0476,147.05882352941177,False,sleep
1034.3264,1034.336,1034.3828,1034.346,7.0515546798706055,0.0564,124.11347517730493,False,sleep
1035.1692,1035.1764,1035.1984,1035.1752,3.6588611602783203,0.0292,171.23287671232876,False,sleep
1035.6004,1035.6052,1035.622,1035.6176,3.459984302520752,0.0216,138.88888888888886,False,sleep
1038.2808,1038.326,1038.3316,1038.3252,4.080229759216309,0.0508,137.79527559055117,False,sleep
1039.6976,1039.706,1039.7516,1039.7044,5.114504337310791,0.054,148.14814814814815,False,sleep
1040.604,1040.614,1040.6292,1040.6124,7.920705795288086,0.0252,158.73015873015873,False,sleep
1040.7928,1040.8048,1040.8248,1040.8032,11.361061096191406,0.032,125.0,False,sleep
1042.0708,1042.0972,1042.1108,1042.0936,9.282011032104492,0.04,150.0,False,sleep
1046.9948,1047.0068,1047.0308,1047.0056,10.830118179321289,0.036,138.88888888888889,False,sleep
1047.7088,1047.7256,1047.734,1047.7296,5.9802751541137695,0.0252,119.04761904761905,True,awake
1047.9344,1047.9468,1047.9584,1047.9448,15.544256210327148,0.024,166.66666666666666,True,awake
1049.018,1049.0268,1049.0384,1049.028,6.7604570388793945,0.0204,147.05882352941177,True,awake
1050.8376,1050.8992,1050.9084,1050.896,7.304543972015381,0.0708,155.36723163841808,False,sleep
1068.4324,1068.4524,1068.4712,1068.4516,5.646329402923584,0.0388,128.8659793814433,False,sleep
1068.5392,1068.5652,1068.574,1068.5672,8.992547988891602,0.0348,172.41379310344826,False,sleep
1070.594,1070.5984,1070.6212,1070.5968,3.151919364929199,0.0272,147.05882352941177,True,awake
1072.3748,1072.4104,1072.4276,1072.4132,13.828343391418457,0.0528,151.51515151515153,False,sleep
1074.2748,1074.2808,1074.314,1074.28,4.491151809692383,0.0392,127.55102040816327,False,sleep
1074.9604,1074.9676,1074.9912,1074.966,5.625711917877197,0.0308,162.33766233766232,False,sleep
1075.2328,1075.274,1075.2796,1075.2372,3.719742774963379,0.0468,149.57264957264957,False,sleep
1076.2244,1076.2604,1076.2904,1076.2592,12.766997337341309,0.066,136.36363636363635,False,sleep
1076.4172,1076.4312,1076.438,1076.4292,6.468691825866699,0.0208,144.23076923076923,False,sleep
1077.3512,1077.3676,1077.3728,1077.3656,3.991223096847534,0.0216,138.88888888888886,False,sleep
1077.7212,1077.7288,1077.754,1077.726,4.567492485046387,0.0328,152.4390243902439,False,sleep
1082.1312,1082.1724,1082.18,1082.1728,4.107308864593506,0.0488,122.95081967213113,False,sleep
1084.2016,1084.21,1084.2276,1084.2084,6.347403526306152,0.026,153.84615384615384,False,sleep
1084.6108,1084.6408,1084.65,1084.6424,10.026960372924805,0.0392,178.57142857142858,False,sleep
1086.164,1086.178,1086.1916,1086.1736,4.244419574737549,0.0276,144.92753623188403,True,awake
