Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1549.583,1553.833,4.25,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,92975,93230,,,,,92977,93232,3883680,3894305
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1562.583,1568.633,6.05,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,93755,94118,,,,,93757,94120,3916179,3931304
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1570.483,1571.967,1.484,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,94229,94318,,,,,94231,94320,3935928,3939637
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1578.183,1582.95,4.767,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,94691,94977,,,,,94693,94979,3955178,3967094
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1585.933,1588.217,2.284,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,95156,95293,,,,,95158,95295,3974553,3980261
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1589.817,1591.067,1.25,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,95389,95464,,,,,95391,95466,3984261,3987386
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1605.3,1656.417,51.117,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,96318,99385,,,,,96320,99387,4022968,4150756
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1670.95,1678.967,8.017,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,100257,100738,,,,,100259,100740,4187088,4207130
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1680.75,1681.9,1.15,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,100845,100914,,,,,100847,100916,4211588,4214463
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1683.883,1687.367,3.484,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,101033,101242,,,,,101035,101244,4219421,4228129
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1693.65,1694.45,0.8,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,101619,101667,,,,,101621,101669,4243837,4245837
7744_SSIntro,42:51.3,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,3935.2,4096.583,60,No focal subject,1395.025,cup interaction,Not defined,,STATE,1718.383,1733.467,15.084,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7744_SSintro_Jan27.mp4,103103,104008,,,,,103105,104010,4305668,4343376
