Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
719.3812,719.3876,719.4088,719.3896,4.479131698608398,0.0276
741.0388,741.0564,741.08,741.0552,5.728735446929932,0.0412
751.6844,751.7084,751.716,751.706,6.893299102783203,0.0316
753.4684,753.4828,753.4956,753.4852,16.08625030517578,0.0272
754.7004,754.708,754.7288,754.7088,4.207476615905762,0.0284
758.8136,758.8228,758.8356,758.82,6.789105415344238,0.022
760.9704,760.9804,760.9932,760.9804,7.14281702041626,0.0228
762.7156,762.7244,762.7412,762.7232,5.486675262451172,0.0256
762.9524,763.0324,763.0632,763.0344,17.480701446533203,0.1108
763.4676,763.4888,763.5092,763.5004,7.846782207489014,0.0416
767.7684,767.7864,767.8188,767.7856,6.690979480743408,0.0504
767.992,768.0108,768.0312,768.014,7.520788669586182,0.0392
771.3736,771.3804,771.3984,771.3784,4.435108184814453,0.0248
772.0652,772.082,772.102,772.0796,12.133746147155762,0.0368
772.4912,772.5016,772.5284,772.5016,7.077498912811279,0.0372
774.9008,774.9108,774.9232,774.9204,4.024969100952148,0.0224
775.8864,775.8924,775.9068,775.8924,3.0431876182556152,0.0204
777.5604,777.6512,777.6736,777.6496,13.00150203704834,0.1132
779.598,779.61,779.6236,779.612,3.617739677429199,0.0256
779.95,779.9628,779.98,779.9672,5.980062007904053,0.03
786.9984,787.0416,787.0536,787.0396,10.401219367980957,0.0552
787.1496,787.1696,787.176,787.1672,3.1629064083099365,0.0264
788.7004,788.71,788.736,788.7304,6.538571357727051,0.0356
791.0296,791.0464,791.0576,791.0496,10.071276664733887,0.028
792.3036,792.3172,792.3296,792.3172,11.695822715759277,0.026
796.672,796.688,796.694,796.6852,5.090983867645264,0.022
799.7132,799.7428,799.7544,799.7496,3.5786561965942383,0.0412
799.9112,799.9256,799.936,799.926,4.261301517486572,0.0248
800.134,800.1432,800.1576,800.1432,6.538922309875488,0.0236
805.73,805.766,805.7728,805.7632,5.195817470550537,0.0428
808.3676,808.3764,808.3928,808.3752,6.269380569458008,0.0252
809.524,809.5332,809.55,809.5356,6.8465189933776855,0.026
810.6796,810.6948,810.7116,810.6932,7.999569416046143,0.032
811.0184,811.0292,811.0396,811.03,7.774660587310791,0.0212
811.2572,811.2632,811.2844,811.2632,4.360396862030029,0.0272
812.1288,812.1428,812.1512,812.1328,4.169515609741211,0.0224
815.0908,815.1012,815.1128,815.1012,12.276139259338379,0.022
816.4544,816.468,816.478,816.4672,8.948862075805664,0.0236
816.5472,816.5536,816.5864,816.572,4.405984401702881,0.0392
816.6564,816.674,816.6836,816.6764,7.877963066101074,0.0272
818.6324,818.648,818.656,818.65,5.49757194519043,0.0236
818.9112,818.926,818.9384,818.93,7.202101230621338,0.0272
819.0828,819.0916,819.11,819.0936,4.417553424835205,0.0272
820.6964,820.7216,820.7288,820.7212,6.394970417022705,0.0324
826.672,826.704,826.722,826.7028,7.058413028717041,0.05
827.2668,827.2816,827.3,827.2832,5.217034339904785,0.0332
827.424,827.4372,827.4476,827.4368,9.718284606933594,0.0236
