Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Event Times,Event Cluster IDs
526.9712,526.9948,527.01,526.9932,3.4419004917144775,0.0388,"[526.9716666666667, 526.9724333333334, 526.9733666666667, 526.9737666666666, 526.974, 526.9754, 526.9757333333333, 526.9759, 526.9760333333334, 526.9760666666666, 526.9771333333333, 526.9776666666667, 526.9785, 526.9785333333333, 526.9789333333333, 526.9799333333333, 526.9801, 526.9807333333333, 526.9807666666667, 526.9808, 526.9809, 526.9812, 526.9832333333334, 526.9836, 526.9843333333333, 526.9846, 526.985, 526.9854333333334, 526.9860666666667, 526.987, 526.9871666666667, 526.9875, 526.9901, 526.9921666666667, 526.9933, 526.9943333333333, 526.9947, 526.9948666666667, 526.9954, 526.9979666666667, 526.9980666666667, 526.9985333333333, 526.9987, 526.9997, 526.9999333333334, 527.0031333333334, 527.0033666666667, 527.0042666666667, 527.0065333333333, 527.0072333333334]","[171, 56, 154, 80, 65, 16, 65, 135, 80, 154, 61, 16, 154, 80, 168, 61, 56, 16, 141, 138, 80, 65, 16, 61, 56, 65, 154, 80, 61, 16, 56, 65, 80, 65, 116, 80, 61, 65, 16, 154, 16, 65, 56, 61, 56, 65, 16, 80, 116, 56]"
527.9428,527.9548,527.9648,527.9484,4.980269908905029,0.022,"[527.9431333333333, 527.9436333333333, 527.9439333333333, 527.9441333333333, 527.9479333333334, 527.9480333333333, 527.9481333333333, 527.9484, 527.9484, 527.9488333333334, 527.9496666666666, 527.9516333333333, 527.952, 527.9535333333333, 527.9562666666667, 527.9567, 527.9572, 527.9579666666667, 527.9631]","[65, 80, 16, 61, 65, 149, 80, 16, 56, 61, 171, 16, 80, 65, 149, 56, 16, 80, 80]"
528.7196,528.734,528.7404,528.7216,3.1898550987243652,0.0208,"[528.7205666666666, 528.7218333333333, 528.7226333333333, 528.7239333333333, 528.7264333333334, 528.7275666666667, 528.7279, 528.7300666666666, 528.7315666666667, 528.7326333333333, 528.7328333333334, 528.7342333333333, 528.7351333333334, 528.7365333333333, 528.7369, 528.7369333333334, 528.7385666666667, 528.7386333333334, 528.7391333333334, 528.7391666666666, 528.7395]","[56, 80, 16, 65, 16, 65, 80, 16, 65, 80, 16, 56, 65, 80, 61, 16, 80, 56, 65, 119, 16]"
537.1948,537.2168,537.2296,537.2176,8.893508911132812,0.0348,"[537.1948666666667, 537.1973333333333, 537.1973666666667, 537.1976, 537.1983333333334, 537.2013, 537.2018, 537.2021666666667, 537.2044, 537.2049666666667, 537.2053666666667, 537.2061333333334, 537.2061333333334, 537.2086666666667, 537.2087, 537.2095333333333, 537.2106666666666, 537.2117333333333, 537.2129666666667, 537.2132666666666, 537.2143333333333, 537.2151666666666, 537.2154333333333, 537.2160333333334, 537.2167333333333, 537.2174, 537.2174666666666, 537.2204, 537.2209, 537.2221333333333, 537.2230666666667, 537.2248, 537.2259333333334, 537.2284666666667, 537.2291, 537.2292333333334]","[16, 60, 80, 65, 56, 16, 65, 80, 16, 80, 65, 61, 56, 80, 65, 60, 65, 168, 56, 60, 80, 65, 16, 163, 61, 80, 56, 16, 65, 80, 16, 60, 56, 138, 16, 80]"
537.8452,537.8648,537.87,537.8648,3.617398738861084,0.0248,"[537.8454333333333, 537.8472666666667, 537.8484333333333, 537.8517333333333, 537.8519666666666, 537.8542, 537.8555333333334, 537.8560333333334, 537.8580666666667, 537.8582, 537.8603333333333, 537.8604, 537.8606, 537.8607, 537.8621333333333, 537.863, 537.8632, 537.8641666666666, 537.8644666666667, 537.8648, 537.8687, 537.8697666666667]","[116, 16, 56, 116, 65, 61, 16, 80, 65, 159, 61, 56, 16, 159, 116, 136, 119, 64, 61, 16, 65, 80]"
540.2956,540.3196,540.3328,540.3212,6.189333915710449,0.0372,"[540.2984333333334, 540.2990333333333, 540.2997, 540.3003333333334, 540.3006333333333, 540.3014, 540.3014, 540.3029333333334, 540.3030333333334, 540.3045666666667, 540.3065, 540.3071, 540.3071333333334, 540.3077, 540.3091666666667, 540.3093, 540.3096333333333, 540.3097333333334, 540.3104333333333, 540.3119333333333, 540.3123333333333, 540.3134, 540.3135, 540.3136333333333, 540.3138333333334, 540.3141666666667, 540.3143, 540.3144666666667, 540.3145, 540.3155, 540.3162333333333, 540.3170666666666, 540.3174, 540.3174666666666, 540.3177333333333, 540.3182333333333, 540.3188333333334, 540.319, 540.3191666666667, 540.3197, 540.3209666666667, 540.3222333333333, 540.3240333333333, 540.3246333333333, 540.326, 540.3263333333333, 540.3265333333334, 540.3270333333334, 540.3280666666667, 540.3287666666666, 540.3297333333334, 540.3303333333333]","[80, 65, 61, 149, 143, 80, 16, 65, 80, 16, 143, 80, 56, 65, 116, 164, 80, 16, 65, 171, 80, 143, 16, 141, 87, 63, 66, 138, 56, 65, 164, 56, 80, 65, 16, 138, 61, 143, 141, 80, 56, 143, 80, 56, 65, 80, 63, 16, 61, 80, 56, 105]"
541.2444,541.268,541.2772,541.2656,6.345919609069824,0.0328,"[541.2462, 541.2475666666667, 541.2514, 541.2523666666667, 541.2532666666667, 541.2539, 541.2549, 541.2576666666666, 541.2585333333334, 541.2589333333333, 541.2602333333333, 541.2604666666666, 541.2607, 541.2624333333333, 541.2648333333333, 541.2665, 541.2669333333333, 541.2673666666667, 541.2681333333334, 541.2689, 541.2710333333333, 541.2730333333334, 541.2733333333333, 541.2736666666667, 541.2746666666667, 541.2749, 541.2762333333334]","[80, 65, 16, 80, 65, 87, 56, 80, 56, 65, 16, 171, 80, 65, 80, 65, 56, 16, 87, 80, 164, 65, 16, 80, 56, 61, 120]"
541.6276,541.6544,541.658,541.6336,3.007408618927002,0.0304,"[541.6298666666667, 541.6315666666667, 541.6321, 541.6326, 541.6337, 541.6341, 541.6347333333333, 541.6349666666666, 541.6355, 541.6403333333334, 541.6404, 541.6411, 541.6415, 541.6415666666667, 541.6457666666666, 541.6478666666667, 541.6479666666667, 541.6487, 541.6491333333333, 541.6543333333333, 541.6546, 541.6579]","[80, 80, 16, 65, 61, 118, 56, 148, 80, 64, 65, 80, 16, 56, 16, 87, 80, 16, 64, 65, 80, 80]"
541.7544,541.7704,541.7916,541.7684,9.793315887451172,0.0372,"[541.7551666666667, 541.7571666666666, 541.7576666666666, 541.7598666666667, 541.7612333333333, 541.7615666666667, 541.7629666666667, 541.7635333333334, 541.7654333333334, 541.7659333333334, 541.7683, 541.7685, 541.7691333333333, 541.7693666666667, 541.7694666666666, 541.7702, 541.7716, 541.7720666666667, 541.7744, 541.7755666666667, 541.7759, 541.776, 541.7760333333333, 541.7774666666667, 541.7783333333333, 541.7784666666666, 541.7784666666666, 541.7797666666667, 541.7819333333333, 541.782, 541.7823, 541.7843333333333, 541.7849333333334, 541.7864333333333, 541.7874333333333, 541.7886333333333, 541.7892666666667, 541.7895, 541.7899, 541.7913]","[60, 80, 65, 56, 80, 65, 56, 65, 16, 80, 60, 56, 65, 61, 80, 16, 80, 56, 16, 65, 80, 140, 61, 16, 56, 60, 168, 56, 65, 80, 168, 16, 65, 61, 56, 80, 65, 16, 164, 60]"
545.0604,545.0944,545.1068,545.0976,11.385621070861816,0.0464,"[545.0613, 545.0618333333333, 545.0625666666666, 545.0626333333333, 545.0628, 545.0637666666667, 545.0668, 545.0670333333334, 545.0675333333334, 545.068, 545.0734666666667, 545.0746333333333, 545.0775, 545.0787666666666, 545.079, 545.0792, 545.0814333333333, 545.0842333333334, 545.0846666666666, 545.0849666666667, 545.0892333333334, 545.0893666666667, 545.0904666666667, 545.0906666666667, 545.0919333333334, 545.0921, 545.0956, 545.0958333333333, 545.0967666666667, 545.0969333333334, 545.0978, 545.0991, 545.0996333333334, 545.1029666666667, 545.1056666666667, 545.1057, 545.1058666666667, 545.1062]","[16, 65, 61, 56, 80, 159, 65, 16, 80, 61, 16, 80, 65, 116, 16, 80, 56, 65, 61, 80, 116, 16, 65, 80, 56, 16, 80, 65, 61, 159, 16, 56, 80, 16, 80, 16, 87, 61]"
545.3972,545.4096,545.4256,545.4172,6.069300651550293,0.0284,"[545.3974666666667, 545.3985666666666, 545.3993666666667, 545.3995, 545.4034, 545.4049333333334, 545.4056, 545.4091666666667, 545.4100333333333, 545.4105, 545.4130333333334, 545.4136, 545.4143, 545.4153333333334, 545.4172333333333, 545.4173333333333, 545.4177, 545.4177333333333, 545.4193, 545.4199333333333, 545.4216666666666, 545.4244333333334, 545.4247333333333]","[156, 80, 16, 56, 80, 65, 163, 56, 80, 16, 65, 16, 80, 56, 61, 163, 65, 80, 16, 56, 80, 163, 16]"
