Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms
2304.2544,2304.2664,2304.2768,2304.2644,5.59318208694458,0.0224
2304.44,2304.452,2304.4644,2304.4488,6.468607425689697,0.0244
2304.7252,2304.7416,2304.75,2304.7416,4.747663974761963,0.0248
2305.8708,2305.8944,2305.912,2305.8932,8.19550895690918,0.0412
2311.8916,2311.93,2311.9512,2311.9292,7.348008155822754,0.0596
2313.302,2313.322,2313.3284,2313.3216,3.678297996520996,0.0264
2314.522,2314.5324,2314.554,2314.5296,7.9338860511779785,0.032
2330.1576,2330.17,2330.1952,2330.1684,7.468556880950928,0.0376
2330.8568,2330.8892,2330.8952,2330.862,4.4177775382995605,0.0384
2334.0168,2334.0268,2334.0384,2334.0256,6.887498378753662,0.0216
2335.8492,2335.8572,2335.8876,2335.8552,5.628701686859131,0.0384
2336.4824,2336.4872,2336.5072,2336.4856,3.031914234161377,0.0248
2337.6412,2337.6804,2337.6956,2337.68,11.919201850891113,0.0544
2340.0252,2340.0612,2340.0724,2340.0624,10.674495697021484,0.0472
2340.2508,2340.26,2340.274,2340.262,4.413902759552002,0.0232
2340.3464,2340.3552,2340.3692,2340.3544,4.216498374938965,0.0228
2342.0032,2342.03,2342.0412,2342.0336,5.463492393493652,0.038
2344.3412,2344.3632,2344.4072,2344.4,3.988661050796509,0.066
2344.9992,2345.0124,2345.0652,2345.012,3.8093345165252686,0.066
2345.3452,2345.3552,2345.368,2345.3584,3.261888027191162,0.0228
2345.5108,2345.526,2345.536,2345.5252,5.02971076965332,0.0252
2350.1344,2350.17,2350.1836,2350.1752,5.691384792327881,0.0492
2351.4332,2351.4412,2351.4536,2351.4404,4.459923267364502,0.0204
2351.6512,2351.6644,2351.678,2351.666,3.697096347808838,0.0268
2355.1996,2355.2064,2355.2252,2355.2056,3.2466883659362793,0.0256
2356.4908,2356.4976,2356.5232,2356.5156,3.480708122253418,0.0324
2357.8556,2357.8724,2357.8848,2357.8728,10.319920539855957,0.0292
2360.1832,2360.1976,2360.2076,2360.196,5.610124588012695,0.0244
2361.3464,2361.3784,2361.3988,2361.378,6.721768856048584,0.0524
2362.126,2362.1368,2362.1576,2362.1372,7.892057418823242,0.0316
2362.3344,2362.354,2362.396,2362.3548,5.849765777587891,0.0616
2362.6868,2362.6956,2362.7204,2362.694,7.821774482727051,0.0336
2365.9724,2365.9964,2366.016,2365.9964,6.554849147796631,0.0436
2366.7936,2366.8016,2366.8344,2366.7992,4.863488674163818,0.0408
2367.8556,2367.8608,2367.8836,2367.8604,3.419889450073242,0.028
2370.2748,2370.2872,2370.298,2370.2876,6.087131023406982,0.0232
2371.1924,2371.252,2371.266,2371.2532,5.116765022277832,0.0736
2372.4984,2372.5296,2372.5424,2372.5284,8.939170837402344,0.044
2373.4968,2373.51,2373.532,2373.5104,5.915760040283203,0.0352
2711.8184,2711.8404,2711.8488,2711.8388,5.79600715637207,0.0304
2713.3816,2713.3924,2713.406,2713.3924,4.513027191162109,0.0244
2714.3436,2714.3496,2714.3704,2714.3516,3.274151086807251,0.0268
2719.5192,2719.528,2719.5512,2719.5276,3.112220048904419,0.032
2750.3104,2750.3296,2750.3464,2750.3308,5.558320045471191,0.036
2750.6364,2750.6668,2750.6732,2750.666,3.892704725265503,0.0368
2752.0612,2752.0704,2752.0844,2752.0716,4.391421794891357,0.0232
2757.5432,2757.5604,2757.6204,2757.5516,4.1574859619140625,0.0772
2759.106,2759.1276,2759.1368,2759.1164,6.633243560791016,0.0308
2759.3924,2759.3996,2759.4172,2759.4016,3.1498913764953613,0.0248
2759.7904,2759.7964,2759.8176,2759.7952,4.611429691314697,0.0272
2762.062,2762.0932,2762.1072,2762.0912,4.015875339508057,0.0452
2771.9156,2771.948,2771.9556,2771.9488,4.316829204559326,0.04
2773.6736,2773.6816,2773.7016,2773.682,4.684320449829102,0.028
2780.5792,2780.5904,2780.5996,2780.5888,4.727311611175537,0.0204
2780.912,2780.9464,2780.9536,2780.9496,3.2343642711639404,0.0416
2781.994,2782.0036,2782.0196,2782.0032,5.221160888671875,0.0256
2783.5172,2783.5476,2783.5564,2783.5444,5.259357452392578,0.0392
2785.1864,2785.2244,2785.2356,2785.2244,7.200074672698975,0.0492
2791.3084,2791.3164,2791.3384,2791.3164,4.347288608551025,0.03
2792.0952,2792.1052,2792.138,2792.1048,5.114465236663818,0.0428
2792.5888,2792.6136,2792.62,2792.614,3.3524138927459717,0.0312
2794.4712,2794.4956,2794.5336,2794.4968,5.997649669647217,0.0624
2795.8368,2795.8584,2795.8824,2795.8596,8.153609275817871,0.0456
2795.9176,2795.9256,2795.9388,2795.9248,3.134409189224243,0.0212
2797.6296,2797.6528,2797.6624,2797.6516,5.470958232879639,0.0328
