Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,EventType,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,StartFrame,EndFrame,Image file path start,Image file path stop,Comment start,Comment stop,ActualStartFrame,ActualEndFrame,indexStart,indexEnd
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,1973.833,1975.7,1.867,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,118430,118542,,,,,119703,119815,4992604,4997270
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,1993.267,1995.45,2.183,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,119596,119727,,,,,120869,121000,5041186,5046644
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2004.817,2008.05,3.233,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,120289,120483,,,,,121562,121756,5070060,5078143
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2024.967,2026.233,1.266,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,121498,121574,,,,,122771,122847,5120434,5123600
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2057.55,2082.617,25.067,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,123453,124957,,,,,124726,126247,5201890,5265263
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2087.983,2107.667,19.684,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,125279,126460,,,,,126582,127810,5279221,5330386
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,sleeping,Not defined,,STATE,2115.883,2125.667,9.784,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,126953,127540,,,,,128312,128906,5351302,5376052
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2132.383,2134.967,2.584,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,127943,128098,,,,,129318,129473,5393218,5399676
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2137.6,2142.317,4.717,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,128256,128539,,,,,129631,129919,5406259,5418259
7742_PartnerIntro,2025-10-08 10:33:02.142,,Media file,player #1:C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,3959.25,3963.233,60.0,No focal subject,1538.333,social interaction,Not defined,,STATE,2144.783,2147.117,2.334,C:/Users/winth/OneDrive - UCB-O365/Desktop/Neuropixels Videos/7742_PartnerIntro_02062025.mp4,128687,128827,,,,,130075,130222,5424759,5430884
